1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 6 6 10 5 6 15 7 20 6 6 4 5 10 4 5 5 5 6 6 7 8 5 8 4 4 8 6 8 4 7 6 7 5 11 6 10 6 5 7 5 4 13 6 6 3 13 12 8 5 10 13 13 7 16 6 5 18 6 5 5 5 5 17 6 11 6 8 5 8 10 15 3 10 14 4 5 5 10 6 4 6 11 12 10 5 14 8 7 4 6 15 -9999 -9999 -9999 7 6 6 6 7 7 6 12 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 8 12 13 4 6 15 11 7 5 16 8 5 6 5 4 5 6 11 8 -9999 -9999 5 13 4 7 6 7 6 8 7 14 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 11 38 6 20 7 9 -9999 -9999 -9999 -9999 7 13 7 6 11 4 6 4 33 10 -9999 15 10 14 5 -9999 -9999 6 11 -9999 8 6 10 7 8 7 6 8 15 14 5 15 7 7 4 7 4 18 21 8 16 10 26 6 6 15 5 13 18 8 5 5 11 10 4 10 39 9 7 12 7 9 16 7 19 9 8 -9999 -9999 -9999 9 5 7 7 14 -9999 -9999 4 13 13 7 7 6 23 27 5 6 5 8 10 4 9 6 14 5 5 9 6 -9999 -9999 16 -9999 -9999 9 17 8 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 7 9 14 12 10 7 5 8 6 8 11 8 4 6 9 8 7 5 14 15 5 5 24 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 12 11 6 6 11 5 26 9 6 6 19 18 10 15 7 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 8 8 7 7 12 5 17 10 6 12 10 14 7 6 7 28 8 -9999 14 -9999 -9999 9 13 6 6 5 6 24 8 14 5 7 8 13 11 7 4 9 6 7 6 5 12 11 5 6 -9999 -9999 -9999 5 -9999 -9999 -9999 -9999 6 10 9 7 8 10 -9999 10 12 20 -9999 6 9 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 18 15 9 7 11 6 6 6 5 5 6 6 5 9 8 5 5 6 7 8 4 6 7 16 7 12 5 8 6 5 4 17 16 6 6 6 3 21 17 6 11 11 5 11 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 18 6 5 10 5 6 12 6 12 5 8 6 7 9 31 4 6 19 6 9 6 25 9 4 5 5 7 5 4 8 11 9 3 5 13 14 10 8 6 6 7 15 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 15 -9999 4 8 8 -9999 4 16 8 5 6 4 -9999 5 -9999 -9999 -9999 6 5 8 16 7 11 5 15 9 5 17 5 4 7 6 12 19 16 15 7 8 20 6 11 7 4 -9999 6 5 5 9 5 5 19 12 6 6 8 12 8 23 -9999 25 6 9 5 13 5 25 5 8 6 11 9 11 15 6 5 11 7 13 9 8 7 5 14 14 7 21 8 10 10 8 14 9 11 17 14 5 6 9 5 5 7 6 15 7 5 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 7 7 8 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 12 -9999 7 4 9 10 11 5 9 6 7 8 10 6 6 25 6 5 4 6 11 6 6 9 7 9 10 8 4 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 5 11 8 7 5 10 7 6 5 5 7 14 13 9 15 7 -9999 9 6 -9999 7 5 7
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 4 15 21 6 -9999 6 6 -9999 -9999 5 7 5 4 5 5 7 6 14 5 6 5 5 5 4 5 6 8 6 8 7 5 7 5 6 5 7 7 9 4 6 5 6 6 6 19 -9999 5 24 7 6 4 19 11 6 4 7 5 10 4 7 6 14 5 16 7 6 9 5 4 9 6 6 5 8 7 4 10 7 11 12 8 4 7 13 9 6 5 17 8 6 5 4 11 7 4 11 12 9 4 6 14 5 19 6 7 5 12 6 7 7 6 17 15
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 5 9 5 -9999 15 8 6 19 10 15 11 -9999 -9999 6 6 5 5 7 7 5 8 8 7 8 6 6 18 5 6 8 17 6 10 5 9 6 8 6 7 18 7 15 14 7 9 15 6 18 12 8 12 5 12 6 13 6 13 5 5 13 6 5 4 8 10 5 7 8 12 12 10 7 6 12 4 7 19 8 11 6 21 28 4 5 6 7 9 4 8 18 13 4 10 15 5 11 8 18 6 7 14 8 10 5 14 5
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 5 -9999 4 6 7 22 13 11 5 6 5 5 5 5 22 6 6 9 18 6 5 7 5 13 5 23 12 6 9 5 5 8 6 4 5 6 26 15 9 6 4 17 13 7 10 11 12 6 5 8 12 14 6 9 9 12 10 9 5 5 5 11 11 10 8 5 10 9 9 7 13 9 -9999 -9999 9 12 -9999 30 -9999 5 6 13 -9999 9 5 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 14 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 25 9 14 7 7 5 10 14 11 4 8 7 15 6 11 5 6 18 6 6 5 8 6 10 6 9 10 11 6 13 8 19 4 6 13 6 16 5 11 7 7 5 15 14 6 4 10 4 6 5 6 8 13 10 8 4 19 8 9 6 7 8 7 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 -9999 6 5 9 7 16 5 -9999 5 7 6 5 -9999 5 4 4 18 6 8 10 8 16 5 7 7 5 5 11 5 11 6 10 5 36 12 6 5 11 5 13 16 12 5 15 7 8 -9999 17 29 6 7 10 6 7 15 7 6 10 8 8 5 9 7 12 17 6 12 5 14 4 5 13 5 8 7 13 9 4 7 8 7 7 5 9 4 16 5 5 17 6 11 8 8 6 11 9 7 9 5 8 12
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 6 7 8 4 -9999 -9999 4 6 7 -9999 14 -9999 11 5 -9999 -9999 -9999 4 4 5 12 6 5 16 15 13 5 -9999 4 -9999 -9999 -9999 -9999 7 5 9 5 10 7 -9999 4 11 5 11 5 20 5 6 8 7 6 10 -9999 7 16 7 5 12 7 11 6 6 5 8 5 6 14 8 -9999 9 8 6 9 14 7 4 8 7 7 6 9 -9999 8 5 6 4 9 5 5 7 9 5 4 5 14 5 14 5 14 5 14 6 12 6 6 8 15
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 12 -9999 -9999 16 6 -9999 9 8 13 5 9 14 5 6 8 6 4 10 10 18 17 6 6 5 7 5 14 7 6 4 12 5 4 14 5 6 5 5 16 13 5 14 4 5 20 5 3 15 8 12 7 -9999 8 -9999 -9999 6 4 5 12 12 3 8 6 16 5 12 6 6 15 10 -9999 4 5 9 6 6 6 7 9 4 6 4 7 4 8 12 4 13 5 10 10 4 5 8 8 5 5 10 8 5 5 5 7 22 10 6 8 9 7 10 7 5 9 6 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 6 6 7 5 9 7 4 7 16 6 15 4 7 5 5 9 4 7 10 12 7 6 12 5 6 4 5 5 17 8 6 7 14 6 8 6 4 12 5 8 8 28 6 7 5 10 10 6 4 6 13 14 8 6 6 18 12 7 4 7 6 9 4 9 6 10 5 13 6 5 25 7 5 5 8 5 5 8 12 4 16 22 10 10 13 6 11 7 5 16 11 10 7 5 5 14 11 6 5 6 4 -9999 4 7 10 9 11 8 7 17 8 10 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 7 10 14 7 7 18 5 11 5 5 6 12 6 10 17 6 16 17 -9999 -9999 6 5 5 5 6 9 5 8 6 5 11 14 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 7 5 4 11 11 16 7 7 3 10 11 7 4 10 8 7 -9999 13 7 12 6 10 6 5 13 5 6 9 9 9 9 6 8 5 13 5 9 5 7 4 5 6 9 8 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 11 6 -9999 6 -9999 6 6 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 10 6 14 14 8 12 11 5 7 7 5 4 5 6 5 9 5 7 5 22 5 16 5 9 16 6 4 6 8 5 -9999 -9999 5 6 6 7 12 10 4 17 16 6 8 11 7 12 4 18 7 12 6 12 7 7 22 6 5 7 10 8 11 8 15 5 8 8 -9999 13 8 5 8 13 8 8 6 19 15 5 6 22 5 6 5 7 10 12 5 8 9 5 21 7 8 5 8 7 6 6 6 8 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 4 -9999 -9999 8 11 5 5 12 5 5 6 14 22 8 5 6 6 11 5 4 5 9 6 10 6 8 10 5 7 4 11 6 6 6 8 8 7 9 4 14 6 5 -9999 7 10 4 9 12 6 4 6 13 9 -9999 10 13 12 5 18 11 5 10 5 6 7 5 7 14 5 7 9 12 5 16 12 17 4 7 10 6 5 5 19 9 5 6 5 9 9 5 10 8 11 4 5 13 6 5 6 8 4 11 6 15 7 6 17 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 17 10 4 15 9 6 9 12 8 5 16 12 6 8 21 7 17 6 5 6 9 6 4 12 21 20 15 19 10 4 14 12 7 4 8 14 24 4 7 6 14 6 8 14 4 6 13 6 6 10 8 9 5 8 6 7 28 13 5 8 6 11 13 4 8 6 18 25 14 5 11 5 13 7 7 6 11 10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 11 9 6 10 13 15 16 7 10 9 7 7 7 11 10 8 12 28 12 8 11 6 5 20 7 12 12 16 5 5 5 21 5 4 11 9 9 16 6 17 11 6 7 18 11 6 7 7 12 8 17 6 5 10 10 25 8 7 12 6 11 21 18 7 -9999 19 5 11 11 6 14 6 11 5 6 14 6 10 7 9 11 10 6 7 -9999 -9999 26 6 8 15 6 9 6 7 6 7 8 5 13 7 17 13 8 18 6 10 7 6 23 13 6 6 -9999 10 7 6 6 7 5 13
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 10 10 8 6 12 6 16 15 16 10 5 16 6 6 7 14 5 5 5 12 17 10 8 11 10 9 6 8 5 10 14 9 7 7 6 14 10 7 7 11 6 6 7 6 7 6 15 7 12 -9999 -9999 32 10 11 4 6 8 13 8 10 7 30 6 5 9 13 19 8 15 6 6 12 7 6 5 12 12 7 7 12 11 17 45 6 8 19 8 17 -9999 -9999 -9999 16 10 9 5 6 15 9 13 4 7 20 19 5 7 5 6 9 12 5 6 6 7 6 5 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 13 5 18 8 12 14 12 6 8 9 12 6 -9999 18 12 12 12 6 -9999 9 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 8 11 7 5 4 4 4 13 7 9 6 6 9 5 9 6 16 9 6 6 23 12 5 16 5 8 5 6 6 7 12 11 13 13 14 8 6 10 6 5 12 8 9 5 6 6 7 13 6 9 13 7 8 14 9 5 22 6 6 7 8 9 7 10 12 12 6 7 7 5 21 6 -9999 -9999 8 20 7 16 7 5 14 11 7 8 13 5 8 6 7 16 15 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 18 6 21 6 4 6 6 11 6 8 6 10 14 22 12 13 8 11 5 10 6 7 5 4 5 8 20 20 6 6 9 14 6 9 8 10 8 7 12 7 7 14 10 10 9 12 16 14 4 11 9 5 9 9 7 29 7 6 11 21 16 5 28 6 9 18 7 6 16 6 9 7 -9999 4 15 15 8 6 11 8 17 6 10 5 8 6 6 10 13 9 7 -9999 16 20 8 6 6 5 7 11 -9999 10 6 13 5 6 6 10 6 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 13 5 8 7 9 21 10 12 6 10 17 23 -9999 11 22 6 11 8 5 14 15 6 18 8 26 24 8 15 10 11 5 8 8 12 5 10 12 10 13 6 8 8 21 6 12 21 6 6 7 7 9 6 7 6 10 14 14 5 9 5 7 8 6 6 10 9 21 6 6 10 11 9 7 7 5 8 7 6 6 6 6 9 7 22 5 8 20 22 6 8 10 17 14 8 5 10 7 7 11 4 6 7 8 18 29 9 13 9 6 6 8 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 22 6 16 8 9 12 20 5 5 7 6 6 5 12 16 5 9 12 15 15 13 6 5 9 14 8 13 4 6 8 15 20 8 6 8 15 5 16 13 6 7 6 11 6 5 21 4 11 12 13 6 12 4 7 8 6 12 9 13 25 12 6 10 13 5 7 7 7 10 13 6 6 18 6 11 9 11 5 10 23 9 7 8 13 16 19 10 5 8 14 6 10 4 9 10 8 16 5 7 10 11 6 17 22 5 7 6 10 6 5 9 12 6 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 8 7 18 10 10 5 7 10 18 20 11 14 11 15 7 8 12 4 4 6 18 7 -9999 6 8 6 5 7 10 11 5 7 6 19 13 17 13 14 6 7 8 14 10 -9999 7 11 -9999 13 6 7 12 6 6 8 10 11 6 -9999 5 6 12 6 9 7 10 12 15 8 4 20 9 6 6 7 6 9 10 9 5 7 -9999 10 -9999 5 6 15 30 8 5 8 8 7 5 11 11 6 9 14 11 8 6 7 12 9 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 7 -9999 -9999 18 9 11 11 11 6 8 12 7 9 13 22 5 11 5 -9999 7 8 7 14 5 12 6 10 11 13 5 7 6 7 5 5 6 12 8 7 6 6 13 8 5 10 5 7 6 7 14 6 13 10 14 7 8 32 12 13 5 4 9 6 5 8 10 19 14 16 8 20 7 6 17 6 7 12 6 7 6 13 8 7 11 7 17 19 -9999 -9999 10 14 8 13 25 5 7 16 7 10 17 5 7 10 15 6 7 7 16 6 6 6 5 10 6 5 5 6 7 14 6 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 10 -9999 14 -9999 7 9 6 -9999 7 7 8 5 9 18 20 7 5 17 13 6 10 7 13 12 10 20 20 9 8 6 19 20 6 7 5 7 5 8 8 8 6 6 6 5 8 11 10 6 8 7 9 10 18 8 13 10 11 7 6 7 11 -9999 8 11 9 6 6 8 15 13 15 12 5 5 5 7 6 18 6 9 -9999 10 13 9 7 5 14 7 16 7 12 8 8 8 8 13 14 6 8 6 5 6 9 19 8 23 7 6 8 5 5 6 7 6 10 6 8 6 6 30 7 6
